,x,y,coords,geometry,net,name,vn_kv,type,zone,in_service,min_vm_pu,max_vm_pu,consumer_bus,plz
64,10.852003957538926,49.15939989126335,,POINT (10.852003957538926 49.15939989126335),8,Connection Nodebus 2150,0.4,n,,True,0.95,1.05,False,91720
65,10.851991138886135,49.1593675162077,,POINT (10.851991138886135 49.1593675162077),8,Connection Nodebus 1295,0.4,n,,True,0.95,1.05,False,91720
66,10.851045549680936,49.16265536975653,,POINT (10.851045549680936 49.16265536975653),8,Connection Nodebus 1355,0.4,n,,True,0.95,1.05,False,91720
67,10.853091345508021,49.15986554843651,,POINT (10.853091345508021 49.15986554843651),8,Connection Nodebus 1303,0.4,n,,True,0.95,1.05,False,91720
68,10.853093215162449,49.159865597938854,,POINT (10.853093215162449 49.159865597938854),8,Connection Nodebus 1307,0.4,n,,True,0.95,1.05,False,91720
69,10.850946703018192,49.162687699043765,,POINT (10.850946703018192 49.162687699043765),8,Connection Nodebus 1368,0.4,n,,True,0.95,1.05,False,91720
70,10.853022800000003,49.15973029667648,,POINT (10.853022800000003 49.15973029667648),8,Connection Nodebus 226,0.4,n,,True,0.95,1.05,False,91720
71,10.850852640081518,49.16271846362107,,POINT (10.850852640081518 49.16271846362107),8,Connection Nodebus 1365,0.4,n,,True,0.95,1.05,False,91720
72,10.85326383721795,49.15987011532137,,POINT (10.85326383721795 49.15987011532137),8,Connection Nodebus 1309,0.4,n,,True,0.95,1.05,False,91720
73,10.852235352807652,49.16313219194895,,POINT (10.852235352807652 49.16313219194895),8,Connection Nodebus 1359,0.4,n,,True,0.95,1.05,False,91720
74,10.85336665093059,49.159867969658514,,POINT (10.85336665093059 49.159867969658514),8,Connection Nodebus 1706,0.4,n,,True,0.95,1.05,False,91720
75,10.852894413665691,49.16295114812873,,POINT (10.852894413665691 49.16295114812873),8,Connection Nodebus 1428,0.4,n,,True,0.95,1.05,False,91720
76,10.852111586569823,49.16319368236221,,POINT (10.852111586569823 49.16319368236221),8,Connection Nodebus 1503,0.4,n,,True,0.95,1.05,False,91720
77,10.850679368795603,49.16276849876682,,POINT (10.850679368795603 49.16276849876682),8,Connection Nodebus 1501,0.4,n,,True,0.95,1.05,False,91720
78,10.853466786422711,49.15987062062385,,POINT (10.853466786422711 49.15987062062385),8,Connection Nodebus 1467,0.4,n,,True,0.95,1.05,False,91720
79,10.85358685909197,49.159878666922005,,POINT (10.85358685909197 49.159878666922005),8,Connection Nodebus 1305,0.4,n,,True,0.95,1.05,False,91720
80,10.853595877396671,49.159874038017975,,POINT (10.853595877396671 49.159874038017975),8,Connection Nodebus 1311,0.4,n,,True,0.95,1.05,False,91720
81,10.851598244141531,49.16343211814461,,POINT (10.851598244141531 49.16343211814461),8,Connection Nodebus 1370,0.4,n,,True,0.95,1.05,False,91720
82,10.854325389898658,49.15993867558319,,POINT (10.854325389898658 49.15993867558319),8,Connection Nodebus 1862,0.4,n,,True,0.95,1.05,False,91720
83,10.854394841606057,49.15968818087337,,POINT (10.854394841606057 49.15968818087337),8,Connection Nodebus 1693,0.4,n,,True,0.95,1.05,False,91720
84,10.854599496291568,49.159575886520734,,POINT (10.854599496291568 49.159575886520734),8,Connection Nodebus 1469,0.4,n,,True,0.95,1.05,False,91720
85,10.85467127016241,49.1595430977693,,POINT (10.85467127016241 49.1595430977693),8,Connection Nodebus 1781,0.4,n,,True,0.95,1.05,False,91720
86,10.853038317871368,49.16225318661549,,POINT (10.853038317871368 49.16225318661549),8,Connection Nodebus 1453,0.4,n,,True,0.95,1.05,False,91720
87,10.854892666800488,49.15944195567069,,POINT (10.854892666800488 49.15944195567069),8,Connection Nodebus 1662,0.4,n,,True,0.95,1.05,False,91720
88,10.852818500000005,49.162018896677054,,POINT (10.852818500000005 49.162018896677054),8,Connection Nodebus 546,0.4,n,,True,0.95,1.05,False,91720
89,10.851212856363972,49.157560479377295,,POINT (10.851212856363972 49.157560479377295),8,Connection Nodebus 1682,0.4,n,,True,0.95,1.05,False,91720
90,10.851154604270256,49.156926243574134,,POINT (10.851154604270256 49.156926243574134),8,Connection Nodebus 1478,0.4,n,,True,0.95,1.05,False,91720
91,10.848065342325977,49.16648828434214,,POINT (10.848065342325977 49.16648828434214),8,Connection Nodebus 1910,0.4,n,,True,0.95,1.05,False,91720
92,10.852517757599685,49.162424515180106,,POINT (10.852517757599685 49.162424515180106),8,Consumer Nodebus 1260,0.4,n,SFH,True,0.95,1.05,True,91720
93,10.852143920070588,49.162089688212326,,POINT (10.852143920070588 49.162089688212326),8,Consumer Nodebus 1262,0.4,n,SFH,True,0.95,1.05,True,91720
94,10.85173290002192,49.16154514006116,,POINT (10.85173290002192 49.16154514006116),8,Consumer Nodebus 1264,0.4,n,SFH,True,0.95,1.05,True,91720
95,10.851660800006355,49.161418190042845,,POINT (10.851660800006355 49.161418190042845),8,Consumer Nodebus 1266,0.4,n,SFH,True,0.95,1.05,True,91720
96,10.852461650011769,49.16116899007819,,POINT (10.852461650011769 49.16116899007819),8,Consumer Nodebus 1268,0.4,n,SFH,True,0.95,1.05,True,91720
97,10.852230117856292,49.16101671384182,,POINT (10.852230117856292 49.16101671384182),8,Consumer Nodebus 1269,0.4,n,SFH,True,0.95,1.05,True,91720
98,10.851793565652182,49.16082070893725,,POINT (10.851793565652182 49.16082070893725),8,Consumer Nodebus 1272,0.4,n,SFH,True,0.95,1.05,True,91720
99,10.851614874145337,49.160737836460164,,POINT (10.851614874145337 49.160737836460164),8,Consumer Nodebus 1274,0.4,n,SFH,True,0.95,1.05,True,91720
100,10.851773426851897,49.16065600720363,,POINT (10.851773426851897 49.16065600720363),8,Consumer Nodebus 1276,0.4,n,SFH,True,0.95,1.05,True,91720
101,10.851749331013265,49.15935609141735,,POINT (10.851749331013265 49.15935609141735),8,Consumer Nodebus 1294,0.4,n,SFH,True,0.95,1.05,True,91720
102,10.851700643500935,49.159690552399574,,POINT (10.851700643500935 49.159690552399574),8,Consumer Nodebus 1296,0.4,n,SFH,True,0.95,1.05,True,91720
103,10.852441999994092,49.15996259003952,,POINT (10.852441999994092 49.15996259003952),8,Consumer Nodebus 1298,0.4,n,SFH,True,0.95,1.05,True,91720
104,10.852888127343718,49.16021440643676,,POINT (10.852888127343718 49.16021440643676),8,Consumer Nodebus 1300,0.4,n,SFH,True,0.95,1.05,True,91720
105,10.853044485968702,49.16028006366749,,POINT (10.853044485968702 49.16028006366749),8,Consumer Nodebus 1302,0.4,n,SFH,True,0.95,1.05,True,91720
106,10.853547505001107,49.16017181591196,,POINT (10.853547505001107 49.16017181591196),8,Consumer Nodebus 1304,0.4,n,SFH,True,0.95,1.05,True,91720
107,10.853067300002007,49.15994129002959,,POINT (10.853067300002007 49.15994129002959),8,Consumer Nodebus 1306,0.4,n,SFH,True,0.95,1.05,True,91720
108,10.853226937944433,49.16012351654503,,POINT (10.853226937944433 49.16012351654503),8,Consumer Nodebus 1308,0.4,n,SFH,True,0.95,1.05,True,91720
109,10.85357524999987,49.159950090045,,POINT (10.85357524999987 49.159950090045),8,Consumer Nodebus 1310,0.4,n,SFH,True,0.95,1.05,True,91720
110,10.852358500068764,49.15966614006229,,POINT (10.852358500068764 49.15966614006229),8,Consumer Nodebus 1312,0.4,n,SFH,True,0.95,1.05,True,91720
111,10.852200600019392,49.15952449006191,,POINT (10.852200600019392 49.15952449006191),8,Consumer Nodebus 1314,0.4,n,SFH,True,0.95,1.05,True,91720
112,10.8518223442472,49.15996748952809,,POINT (10.8518223442472 49.15996748952809),8,Consumer Nodebus 1329,0.4,n,SFH,True,0.95,1.05,True,91720
113,10.850622791395041,49.1605251563462,,POINT (10.850622791395041 49.1605251563462),8,Consumer Nodebus 1331,0.4,n,SFH,True,0.95,1.05,True,91720
114,10.850437731746796,49.16056594248163,,POINT (10.850437731746796 49.16056594248163),8,Consumer Nodebus 1333,0.4,n,SFH,True,0.95,1.05,True,91720
115,10.85074485001311,49.16112944005203,,POINT (10.85074485001311 49.16112944005203),8,Consumer Nodebus 1337,0.4,n,SFH,True,0.95,1.05,True,91720
116,10.850531031317328,49.16152483262385,,POINT (10.850531031317328 49.16152483262385),8,Consumer Nodebus 1339,0.4,n,SFH,True,0.95,1.05,True,91720
117,10.850413922664657,49.16199523754451,,POINT (10.850413922664657 49.16199523754451),8,Consumer Nodebus 1341,0.4,n,SFH,True,0.95,1.05,True,91720
118,10.851477771881163,49.16179590965,,POINT (10.851477771881163 49.16179590965),8,Consumer Nodebus 1344,0.4,n,SFH,True,0.95,1.05,True,91720
119,10.851478553729747,49.162062446171596,,POINT (10.851478553729747 49.162062446171596),8,Consumer Nodebus 1346,0.4,n,SFH,True,0.95,1.05,True,91720
120,10.851520470302352,49.16234820039486,,POINT (10.851520470302352 49.16234820039486),8,Consumer Nodebus 1348,0.4,n,SFH,True,0.95,1.05,True,91720
121,10.850023205896344,49.16200990507816,,POINT (10.850023205896344 49.16200990507816),8,Consumer Nodebus 1350,0.4,n,SFH,True,0.95,1.05,True,91720
122,10.850177887384012,49.16233855903935,,POINT (10.850177887384012 49.16233855903935),8,Consumer Nodebus 1351,0.4,n,SFH,True,0.95,1.05,True,91720
123,10.850947371251362,49.16226338510496,,POINT (10.850947371251362 49.16226338510496),8,Consumer Nodebus 1352,0.4,n,SFH,True,0.95,1.05,True,91720
124,10.850926226793435,49.16250934730062,,POINT (10.850926226793435 49.16250934730062),8,Consumer Nodebus 1354,0.4,n,SFH,True,0.95,1.05,True,91720
125,10.851052949997664,49.16244314004412,,POINT (10.851052949997664 49.16244314004412),8,Consumer Nodebus 1356,0.4,n,SFH,True,0.95,1.05,True,91720
126,10.851936051803195,49.16288491877439,,POINT (10.851936051803195 49.16288491877439),8,Consumer Nodebus 1358,0.4,n,SFH,True,0.95,1.05,True,91720
127,10.851844211585837,49.16254880835057,,POINT (10.851844211585837 49.16254880835057),8,Consumer Nodebus 1360,0.4,n,SFH,True,0.95,1.05,True,91720
128,10.851500549988407,49.16275334004587,,POINT (10.851500549988407 49.16275334004587),8,Consumer Nodebus 1362,0.4,n,SFH,True,0.95,1.05,True,91720
129,10.85089570000973,49.16278624006566,,POINT (10.85089570000973 49.16278624006566),8,Consumer Nodebus 1364,0.4,n,SFH,True,0.95,1.05,True,91720
130,10.85111082982374,49.162914874762954,,POINT (10.85111082982374 49.162914874762954),8,Consumer Nodebus 1367,0.4,n,SFH,True,0.95,1.05,True,91720
131,10.85135669999617,49.16326664002983,,POINT (10.85135669999617 49.16326664002983),8,Consumer Nodebus 1369,0.4,n,SFH,True,0.95,1.05,True,91720
132,10.852872933929646,49.16284694286284,,POINT (10.852872933929646 49.16284694286284),8,Consumer Nodebus 1427,0.4,n,SFH,True,0.95,1.05,True,91720
133,10.852646057623035,49.16203911474074,,POINT (10.852646057623035 49.16203911474074),8,Consumer Nodebus 1429,0.4,n,SFH,True,0.95,1.05,True,91720
134,10.852562846520362,49.162568185958534,,POINT (10.852562846520362 49.162568185958534),8,Consumer Nodebus 1450,0.4,n,SFH,True,0.95,1.05,True,91720
135,10.852698821015874,49.16233638997679,,POINT (10.852698821015874 49.16233638997679),8,Consumer Nodebus 1452,0.4,n,SFH,True,0.95,1.05,True,91720
136,10.851657412017587,49.161285653071474,,POINT (10.851657412017587 49.161285653071474),8,Consumer Nodebus 1454,0.4,n,SFH,True,0.95,1.05,True,91720
137,10.8526783916693,49.16129662030217,,POINT (10.8526783916693 49.16129662030217),8,Consumer Nodebus 1458,0.4,n,SFH,True,0.95,1.05,True,91720
138,10.852651271827032,49.161166041464945,,POINT (10.852651271827032 49.161166041464945),8,Consumer Nodebus 1459,0.4,n,SFH,True,0.95,1.05,True,91720
139,10.851816350042954,49.15945784339011,,POINT (10.851816350042954 49.15945784339011),8,Consumer Nodebus 1464,0.4,n,SFH,True,0.95,1.05,True,91720
140,10.85342215860439,49.16033497875359,,POINT (10.85342215860439 49.16033497875359),8,Consumer Nodebus 1466,0.4,n,SFH,True,0.95,1.05,True,91720
141,10.85468868353772,49.15965909310877,,POINT (10.85468868353772 49.15965909310877),8,Consumer Nodebus 1468,0.4,n,SFH,True,0.95,1.05,True,91720
142,10.852840667626346,49.159456107786134,,POINT (10.852840667626346 49.159456107786134),8,Consumer Nodebus 1470,0.4,n,SFH,True,0.95,1.05,True,91720
143,10.851391919900005,49.15692076822326,,POINT (10.851391919900005 49.15692076822326),8,Consumer Nodebus 1477,0.4,n,SFH,True,0.95,1.05,True,91720
144,10.851306831620313,49.1621080281648,,POINT (10.851306831620313 49.1621080281648),8,Consumer Nodebus 1496,0.4,n,SFH,True,0.95,1.05,True,91720
145,10.85129702759751,49.16228970396411,,POINT (10.85129702759751 49.16228970396411),8,Consumer Nodebus 1498,0.4,n,SFH,True,0.95,1.05,True,91720
146,10.850858799985946,49.163014243363804,,POINT (10.850858799985946 49.163014243363804),8,Consumer Nodebus 1500,0.4,n,SFH,True,0.95,1.05,True,91720
147,10.851985691084856,49.163078513636776,,POINT (10.851985691084856 49.163078513636776),8,Consumer Nodebus 1502,0.4,n,SFH,True,0.95,1.05,True,91720
148,10.852543907866181,49.16144663900402,,POINT (10.852543907866181 49.16144663900402),8,Consumer Nodebus 1560,0.4,n,SFH,True,0.95,1.05,True,91720
149,10.850603349924091,49.160739590030126,,POINT (10.850603349924091 49.160739590030126),8,Consumer Nodebus 1563,0.4,n,SFH,True,0.95,1.05,True,91720
150,10.850321383258562,49.16091959022304,,POINT (10.850321383258562 49.16091959022304),8,Consumer Nodebus 1573,0.4,n,SFH,True,0.95,1.05,True,91720
151,10.85114064901652,49.1616490283379,,POINT (10.85114064901652 49.1616490283379),8,Consumer Nodebus 1591,0.4,n,SFH,True,0.95,1.05,True,91720
152,10.852013217209642,49.16276203579315,,POINT (10.852013217209642 49.16276203579315),8,Consumer Nodebus 1596,0.4,n,SFH,True,0.95,1.05,True,91720
153,10.851351000123664,49.1604058934596,,POINT (10.851351000123664 49.1604058934596),8,Consumer Nodebus 1627,0.4,n,SFH,True,0.95,1.05,True,91720
154,10.852675411388878,49.1626962228199,,POINT (10.852675411388878 49.1626962228199),8,Consumer Nodebus 1630,0.4,n,SFH,True,0.95,1.05,True,91720
155,10.852224427879836,49.1618421672803,,POINT (10.852224427879836 49.1618421672803),8,Consumer Nodebus 1643,0.4,n,SFH,True,0.95,1.05,True,91720
156,10.854788606058987,49.15934300735917,,POINT (10.854788606058987 49.15934300735917),8,Consumer Nodebus 1661,0.4,n,SFH,True,0.95,1.05,True,91720
157,10.85239638724482,49.16155057233911,,POINT (10.85239638724482 49.16155057233911),8,Consumer Nodebus 1679,0.4,n,SFH,True,0.95,1.05,True,91720
158,10.85095539193212,49.1575715688838,,POINT (10.85095539193212 49.1575715688838),8,Consumer Nodebus 1681,0.4,n,SFH,True,0.95,1.05,True,91720
159,10.854521399856681,49.159782593389174,,POINT (10.854521399856681 49.159782593389174),8,Consumer Nodebus 1692,0.4,n,SFH,True,0.95,1.05,True,91720
160,10.849978330462362,49.16169421570442,,POINT (10.849978330462362 49.16169421570442),8,Consumer Nodebus 1700,0.4,n,SFH,True,0.95,1.05,True,91720
161,10.851121606982975,49.160894268246665,,POINT (10.851121606982975 49.160894268246665),8,Consumer Nodebus 1701,0.4,n,SFH,True,0.95,1.05,True,91720
162,10.853339522636198,49.16004919188073,,POINT (10.853339522636198 49.16004919188073),8,Consumer Nodebus 1705,0.4,n,SFH,True,0.95,1.05,True,91720
163,10.851873400113874,49.16094439016606,,POINT (10.851873400113874 49.16094439016606),8,Consumer Nodebus 1718,0.4,n,SFH,True,0.95,1.05,True,91720
164,10.850818448764706,49.16191939019358,,POINT (10.850818448764706 49.16191939019358),8,Consumer Nodebus 1724,0.4,n,SFH,True,0.95,1.05,True,91720
165,10.850484503648643,49.16100775870675,,POINT (10.850484503648643 49.16100775870675),8,Consumer Nodebus 1754,0.4,n,SFH,True,0.95,1.05,True,91720
166,10.854865934257097,49.159725725745254,,POINT (10.854865934257097 49.159725725745254),8,Consumer Nodebus 1780,0.4,n,SFH,True,0.95,1.05,True,91720
167,10.851699736217359,49.162044741208,,POINT (10.851699736217359 49.162044741208),8,Consumer Nodebus 1784,0.4,n,SFH,True,0.95,1.05,True,91720
168,10.851778867894922,49.15957762513979,,POINT (10.851778867894922 49.15957762513979),8,Consumer Nodebus 1853,0.4,n,SFH,True,0.95,1.05,True,91720
169,10.854259266538964,49.16003483996654,,POINT (10.854259266538964 49.16003483996654),8,Consumer Nodebus 1861,0.4,n,SFH,True,0.95,1.05,True,91720
170,10.852296828264711,49.162276094941305,,POINT (10.852296828264711 49.162276094941305),8,Consumer Nodebus 1866,0.4,n,SFH,True,0.95,1.05,True,91720
171,10.851230000025096,49.16006744337977,,POINT (10.851230000025096 49.16006744337977),8,Consumer Nodebus 1875,0.4,n,SFH,True,0.95,1.05,True,91720
172,10.851282218888002,49.16017374044206,,POINT (10.851282218888002 49.16017374044206),8,Consumer Nodebus 1877,0.4,n,SFH,True,0.95,1.05,True,91720
173,10.849216226670128,49.166505741705464,,POINT (10.849216226670128 49.166505741705464),8,Consumer Nodebus 1909,0.4,n,SFH,True,0.95,1.05,True,91720
174,10.848309550197209,49.16130794350893,,POINT (10.848309550197209 49.16130794350893),8,Consumer Nodebus 1944,0.4,n,SFH,True,0.95,1.05,True,91720
175,10.852327327997472,49.16010757069051,,POINT (10.852327327997472 49.16010757069051),8,Consumer Nodebus 2087,0.4,n,TH,True,0.95,1.05,True,91720
176,10.852117071992284,49.16018351420861,,POINT (10.852117071992284 49.16018351420861),8,Consumer Nodebus 2089,0.4,n,TH,True,0.95,1.05,True,91720
177,10.851919581634094,49.16021877347078,,POINT (10.851919581634094 49.16021877347078),8,Consumer Nodebus 2091,0.4,n,TH,True,0.95,1.05,True,91720
178,10.852613471299748,49.15928738649286,,POINT (10.852613471299748 49.15928738649286),8,Consumer Nodebus 2105,0.4,n,TH,True,0.95,1.05,True,91720
179,10.852495252398393,49.15932499111345,,POINT (10.852495252398393 49.15932499111345),8,Consumer Nodebus 2107,0.4,n,TH,True,0.95,1.05,True,91720
180,10.852551428730465,49.15943430430055,,POINT (10.852551428730465 49.15943430430055),8,Consumer Nodebus 2109,0.4,n,TH,True,0.95,1.05,True,91720
181,10.852378495015584,49.159482463301536,,POINT (10.852378495015584 49.159482463301536),8,Consumer Nodebus 2111,0.4,n,TH,True,0.95,1.05,True,91720
182,10.849927763572186,49.16122920233462,,POINT (10.849927763572186 49.16122920233462),8,Consumer Nodebus 2139,0.4,n,MFH,True,0.95,1.05,True,91720
183,10.852160441358938,49.15932051793547,,POINT (10.852160441358938 49.15932051793547),8,Consumer Nodebus 2149,0.4,n,MFH,True,0.95,1.05,True,91720
184,10.84952773895444,49.16106520282755,,POINT (10.84952773895444 49.16106520282755),8,Consumer Nodebus 2162,0.4,n,MFH,True,0.95,1.05,True,91720
185,10.849219857381183,49.16111034189001,,POINT (10.849219857381183 49.16111034189001),8,Consumer Nodebus 2164,0.4,n,MFH,True,0.95,1.05,True,91720
186,10.848983472302915,49.161173928328274,,POINT (10.848983472302915 49.161173928328274),8,Consumer Nodebus 2166,0.4,n,MFH,True,0.95,1.05,True,91720
0,10.84775060291038,49.17738215319052,,POINT (10.84775060291038 49.17738215319052),9,LVbus 1,0.4,n,,True,0.95,1.05,False,91720
1,10.84775060291038,49.17753215319052,,POINT (10.84775060291038 49.17753215319052),9,MVbus 1,20.0,n,,True,0.95,1.05,False,91720
2,10.84775060291038,49.17738215319052,,POINT (10.84775060291038 49.17738215319052),9,Connection Nodebus 2037,0.4,n,,True,0.95,1.05,False,91720
3,10.847750460925505,49.17738000363624,,POINT (10.847750460925505 49.17738000363624),9,Connection Nodebus 2035,0.4,n,,True,0.95,1.05,False,91720
4,10.847774100000002,49.17745509668131,,POINT (10.847774100000002 49.17745509668131),9,Connection Nodebus 805,0.4,n,,True,0.95,1.05,False,91720
5,10.847745350563672,49.177302636104336,,POINT (10.847745350563672 49.177302636104336),9,Connection Nodebus 2033,0.4,n,,True,0.95,1.05,False,91720
6,10.84774357227019,49.177239178254084,,POINT (10.84774357227019 49.177239178254084),9,Connection Nodebus 812,0.4,n,,True,0.95,1.05,False,91720
7,10.84800681291523,49.17755371503118,,POINT (10.84800681291523 49.17755371503118),9,Connection Nodebus 803,0.4,n,,True,0.95,1.05,False,91720
8,10.847864306592047,49.17740683102514,,POINT (10.847864306592047 49.17740683102514),9,Connection Nodebus 810,0.4,n,,True,0.95,1.05,False,91720
9,10.84795733712479,49.17745991112366,,POINT (10.84795733712479 49.17745991112366),9,Connection Nodebus 1626,0.4,n,,True,0.95,1.05,False,91720
10,10.84775499834114,49.177162526303945,,POINT (10.84775499834114 49.177162526303945),9,Connection Nodebus 1928,0.4,n,,True,0.95,1.05,False,91720
11,10.848057743072998,49.17746254910063,,POINT (10.848057743072998 49.17746254910063),9,Connection Nodebus 1831,0.4,n,,True,0.95,1.05,False,91720
12,10.848222759464225,49.17746688439932,,POINT (10.848222759464225 49.17746688439932),9,Connection Nodebus 1926,0.4,n,,True,0.95,1.05,False,91720
13,10.847788982848478,49.17700610621724,,POINT (10.847788982848478 49.17700610621724),9,Connection Nodebus 1249,0.4,n,,True,0.95,1.05,False,91720
14,10.847794245053837,49.17698600030251,,POINT (10.847794245053837 49.17698600030251),9,Connection Nodebus 602,0.4,n,,True,0.95,1.05,False,91720
15,10.84850550386222,49.1775668165105,,POINT (10.84850550386222 49.1775668165105),9,Connection Nodebus 600,0.4,n,,True,0.95,1.05,False,91720
16,10.847827513845656,49.17690649469602,,POINT (10.847827513845656 49.17690649469602),9,Connection Nodebus 2235,0.4,n,,True,0.95,1.05,False,91720
17,10.84799810822496,49.17677735482029,,POINT (10.84799810822496 49.17677735482029),9,Connection Nodebus 824,0.4,n,,True,0.95,1.05,False,91720
18,10.848822923477105,49.17768233001551,,POINT (10.848822923477105 49.17768233001551),9,Connection Nodebus 1445,0.4,n,,True,0.95,1.05,False,91720
19,10.84881530416947,49.17778952109056,,POINT (10.84881530416947 49.17778952109056),9,Connection Nodebus 797,0.4,n,,True,0.95,1.05,False,91720
20,10.847511925156551,49.176697507107356,,POINT (10.847511925156551 49.176697507107356),9,Connection Nodebus 1637,0.4,n,,True,0.95,1.05,False,91720
21,10.848246050721908,49.176794381641024,,POINT (10.848246050721908 49.176794381641024),9,Connection Nodebus 2123,0.4,n,,True,0.95,1.05,False,91720
22,10.847331969701193,49.17657183478218,,POINT (10.847331969701193 49.17657183478218),9,Connection Nodebus 2047,0.4,n,,True,0.95,1.05,False,91720
23,10.848955167555188,49.177245810592126,,POINT (10.848955167555188 49.177245810592126),9,Connection Nodebus 822,0.4,n,,True,0.95,1.05,False,91720
24,10.847322899999995,49.176644996681105,,POINT (10.847322899999995 49.176644996681105),9,Connection Nodebus 1251,0.4,n,,True,0.95,1.05,False,91720
25,10.847075254031497,49.17638616616514,,POINT (10.847075254031497 49.17638616616514),9,Connection Nodebus 589,0.4,n,,True,0.95,1.05,False,91720
26,10.8486157,49.176970896681205,,POINT (10.8486157 49.176970896681205),9,Connection Nodebus 2144,0.4,n,,True,0.95,1.05,False,91720
27,10.847510700000008,49.17645859668109,,POINT (10.847510700000008 49.17645859668109),9,Connection Nodebus 1920,0.4,n,,True,0.95,1.05,False,91720
28,10.847527048773612,49.176458139522566,,POINT (10.847527048773612 49.176458139522566),9,Connection Nodebus 1918,0.4,n,,True,0.95,1.05,False,91720
29,10.849044668445758,49.17686994630393,,POINT (10.849044668445758 49.17686994630393),9,Connection Nodebus 592,0.4,n,,True,0.95,1.05,False,91720
30,10.848893349688533,49.178275074070456,,POINT (10.848893349688533 49.178275074070456),9,Connection Nodebus 1843,0.4,n,,True,0.95,1.05,False,91720
31,10.846847626905934,49.176327167055824,,POINT (10.846847626905934 49.176327167055824),9,Connection Nodebus 598,0.4,n,,True,0.95,1.05,False,91720
32,10.848915947710342,49.178352057431766,,POINT (10.848915947710342 49.178352057431766),9,Connection Nodebus 2226,0.4,n,,True,0.95,1.05,False,91720
33,10.851700558309265,49.17882452716378,,POINT (10.851700558309265 49.17882452716378),9,Connection Nodebus 2114,0.4,n,,True,0.95,1.05,False,91720
34,10.851892285004,49.1788493134055,,POINT (10.851892285004 49.1788493134055),9,Connection Nodebus 2116,0.4,n,,True,0.95,1.05,False,91720
35,10.851932240526233,49.17885431795023,,POINT (10.851932240526233 49.17885431795023),9,Connection Nodebus 2182,0.4,n,,True,0.95,1.05,False,91720
36,10.852092935081258,49.17887444525392,,POINT (10.852092935081258 49.17887444525392),9,Connection Nodebus 1559,0.4,n,,True,0.95,1.05,False,91720
37,10.852161378304958,49.17888301782499,,POINT (10.852161378304958 49.17888301782499),9,Connection Nodebus 2118,0.4,n,,True,0.95,1.05,False,91720
38,10.844435670404135,49.17526908845717,,POINT (10.844435670404135 49.17526908845717),9,Connection Nodebus 628,0.4,n,,True,0.95,1.05,False,91720
39,10.844293086843516,49.17519528361738,,POINT (10.844293086843516 49.17519528361738),9,Connection Nodebus 2065,0.4,n,,True,0.95,1.05,False,91720
40,10.844117937341377,49.17521262151073,,POINT (10.844117937341377 49.17521262151073),9,Connection Nodebus 1613,0.4,n,,True,0.95,1.05,False,91720
41,10.844714683055427,49.17557587817824,,POINT (10.844714683055427 49.17557587817824),9,Connection Nodebus 2069,0.4,n,,True,0.95,1.05,False,91720
42,10.844164544720632,49.175295926984155,,POINT (10.844164544720632 49.175295926984155),9,Connection Nodebus 2063,0.4,n,,True,0.95,1.05,False,91720
43,10.844717166979743,49.17561249692191,,POINT (10.844717166979743 49.17561249692191),9,Connection Nodebus 630,0.4,n,,True,0.95,1.05,False,91720
44,10.844041668226229,49.175308090210414,,POINT (10.844041668226229 49.175308090210414),9,Connection Nodebus 2067,0.4,n,,True,0.95,1.05,False,91720
45,10.84363727756618,49.175343331127664,,POINT (10.84363727756618 49.175343331127664),9,Connection Nodebus 1376,0.4,n,,True,0.95,1.05,False,91720
46,10.844388655872365,49.177126377013735,,POINT (10.844388655872365 49.177126377013735),9,Connection Nodebus 1968,0.4,n,,True,0.95,1.05,False,91720
47,10.84476272400466,49.17597884485064,,POINT (10.84476272400466 49.17597884485064),9,Connection Nodebus 888,0.4,n,,True,0.95,1.05,False,91720
48,10.84334506374827,49.175290907779555,,POINT (10.84334506374827 49.175290907779555),9,Connection Nodebus 1374,0.4,n,,True,0.95,1.05,False,91720
49,10.845196220901787,49.1758084391412,,POINT (10.845196220901787 49.1758084391412),9,Connection Nodebus 885,0.4,n,,True,0.95,1.05,False,91720
50,10.847806555102974,49.180606719580055,,POINT (10.847806555102974 49.180606719580055),9,Connection Nodebus 945,0.4,n,,True,0.95,1.05,False,91720
51,10.844137305695645,49.17691899466457,,POINT (10.844137305695645 49.17691899466457),9,Connection Nodebus 1930,0.4,n,,True,0.95,1.05,False,91720
52,10.845466299999998,49.17581169668087,,POINT (10.845466299999998 49.17581169668087),9,Connection Nodebus 886,0.4,n,,True,0.95,1.05,False,91720
53,10.847944488002287,49.18075743890038,,POINT (10.847944488002287 49.18075743890038),9,Connection Nodebus 947,0.4,n,,True,0.95,1.05,False,91720
54,10.843672380873006,49.17431105266524,,POINT (10.843672380873006 49.17431105266524),9,Connection Nodebus 1372,0.4,n,,True,0.95,1.05,False,91720
55,10.844487632727727,49.17636116327597,,POINT (10.844487632727727 49.17636116327597),9,Connection Nodebus 1775,0.4,n,,True,0.95,1.05,False,91720
56,10.843633699999998,49.174706496680585,,POINT (10.843633699999998 49.174706496680585),9,Connection Nodebus 184,0.4,n,,True,0.95,1.05,False,91720
57,10.848242186876153,49.18064907309951,,POINT (10.848242186876153 49.18064907309951),9,Connection Nodebus 941,0.4,n,,True,0.95,1.05,False,91720
